tone_id	bank	number	name	category
20514	PR-E	291	St.Strings	
20515	PR-E	292	Warm Strings	
20516	PR-E	293	Somber Str	
20517	PR-E	294	Marcato	
20518	PR-E	295	Bright Str	
20519	PR-E	296	String Ens	
20520	PR-E	297	TremoloStrng	
20521	PR-E	298	Chambers	
20522	PR-E	299	ViolinCello	23:Solo Strings
20523	PR-E	300	Symphonique	25:Orchestral
20524	PR-E	301	Film Octaves	
20525	PR-E	302	Film Layers	25:Orchestral
20526	PR-E	303	Bass Pizz	
20527	PR-E	304	Real Pizz	
20528	PR-E	305	Harp On It	22:Plucked/Stroke
20529	PR-E	306	Harp	22:Plucked/Stroke
20530	PR-E	307	JP-8 Str 1	36:Synth Pad/Str
20531	PR-E	308	JP-8 Str 2	36:Synth Pad/Str
20532	PR-E	309	E-Motion Pad	36:Synth Pad/Str
20533	PR-E	310	JP-8 Str 3	36:Synth Pad/Str
20534	PR-E	311	Vintage Orch	36:Synth Pad/Str
20535	PR-E	312	JUNO Strings	36:Synth Pad/Str
20536	PR-E	313	Gigantalog	36:Synth Pad/Str
20537	PR-E	314	PWM Strings	36:Synth Pad/Str
20538	PR-E	315	Warmth	36:Synth Pad/Str
20539	PR-E	316	ORBit Pad	36:Synth Pad/Str
20540	PR-E	317	Deep Strings	36:Synth Pad/Str
20541	PR-E	318	Pulsify	36:Synth Pad/Str
20542	PR-E	319	Pulse Pad	36:Synth Pad/Str
20543	PR-E	320	Greek Power	36:Synth Pad/Str
20544	PR-E	321	Harmonicum	36:Synth Pad/Str
20545	PR-E	322	D-50 Heaven	36:Synth Pad/Str
20546	PR-E	323	Afro Horns	35:Synth Brass
20547	PR-E	324	Pop Pad	36:Synth Pad/Str
20548	PR-E	325	Dreamesque	36:Synth Pad/Str
20549	PR-E	326	Square Pad	36:Synth Pad/Str
20550	PR-E	327	JP-8 Hollow	36:Synth Pad/Str
20551	PR-E	328	JP-8Haunting	36:Synth Pad/Str
20552	PR-E	329	Heirborne	36:Synth Pad/Str
20553	PR-E	330	Hush Pad	36:Synth Pad/Str
20554	PR-E	331	Jet Pad 1	36:Synth Pad/Str
20555	PR-E	332	Jet Pad 2	36:Synth Pad/Str
20556	PR-E	333	Phaze Pad	36:Synth Pad/Str
20557	PR-E	334	Phaze Str	36:Synth Pad/Str
20558	PR-E	335	Jet Str Ens	36:Synth Pad/Str
20559	PR-E	336	Pivotal Pad	36:Synth Pad/Str
20560	PR-E	337	3D Flanged	36:Synth Pad/Str
20561	PR-E	338	Fantawine	36:Synth Pad/Str
20562	PR-E	339	Glassy Pad	36:Synth Pad/Str
20563	PR-E	340	Moving Glass	36:Synth Pad/Str
20564	PR-E	341	Glasswaves	36:Synth Pad/Str
20565	PR-E	342	Shiny Pad	36:Synth Pad/Str
20566	PR-E	343	ShiftedGlass	36:Synth Pad/Str
20567	PR-E	344	Chime Pad	37:Synth Bellpad
20568	PR-E	345	Spin Pad	36:Synth Pad/Str
20569	PR-E	346	Rotary Pad	36:Synth Pad/Str
20570	PR-E	347	Dawn 2 Dusk	36:Synth Pad/Str
20571	PR-E	348	Aurora	36:Synth Pad/Str
20572	PR-E	349	Strobe Mode	42:Pulsating
20573	PR-E	350	Albion	42:Pulsating
20574	PR-E	351	Running Pad	42:Pulsating
20575	PR-E	352	Stepped Pad	42:Pulsating
20576	PR-E	353	Random Pad	42:Pulsating
20577	PR-E	354	SoundtrkDANC	42:Pulsating
20578	PR-E	355	Flying Waltz	42:Pulsating
20579	PR-E	356	Vanishing	39:Synth FX
20580	PR-E	357	5th Sweep	36:Synth Pad/Str
20581	PR-E	358	Phazweep	42:Pulsating
20582	PR-E	359	Big BPF	38:Synth PolyKey
20583	PR-E	360	MG Sweep	38:Synth PolyKey
20584	PR-E	361	CeremonyTimp	47:Percussion
20585	PR-E	362	Dyno Toms	47:Percussion
20586	PR-E	363	Sands ofTime	39:Synth FX
20587	PR-E	364	Inertia	39:Synth FX
20588	PR-E	365	Vektogram	39:Synth FX
20589	PR-E	366	Crash Pad	36:Synth Pad/Str
20590	PR-E	367	Feedback VOX	36:Synth Pad/Str
20591	PR-E	368	Cascade	39:Synth FX
20592	PR-E	369	Shattered	39:Synth FX
20593	PR-E	370	NextFrontier	39:Synth FX
20594	PR-E	371	Pure Tibet	39:Synth FX
20595	PR-E	372	Chime Wash	39:Synth FX
20596	PR-E	373	Night Shade	39:Synth FX
20597	PR-E	374	Tortured	39:Synth FX
20598	PR-E	375	Dissimilate	39:Synth FX
20599	PR-E	376	Dunes	39:Synth FX
20600	PR-E	377	Ocean Floor	39:Synth FX
20601	PR-E	378	Cyber Space	39:Synth FX
20602	PR-E	379	Biosphere	39:Synth FX
20603	PR-E	380	Variable Run	43:Beat&Groove
20604	PR-E	381	Ice Hall	36:Synth Pad/Str
20605	PR-E	382	ComputerRoom	39:Synth FX
20606	PR-E	383	Inverted	39:Synth FX
20607	PR-E	384	Terminate	39:Synth FX
20736	PR-E	385	Echo Piano	1:Ac.Piano
20737	PR-E	386	Upright Pno	1:Ac.Piano
20738	PR-E	387	RD-1000	2:Pop Piano
20739	PR-E	388	Player’s EP	4:E.Piano1
20740	PR-E	389	D-50 EP	5:E.Piano2
20741	PR-E	390	Innocent EP	5:E.Piano2
20742	PR-E	391	Echo EP	5:E.Piano2
20743	PR-E	392	See-Thru EP	5:E.Piano2
20744	PR-E	393	FM BellPiano	5:E.Piano2
20745	PR-E	394	Ring E.Piano	5:E.Piano2
20746	PR-E	395	Soap Opera	6:E.Organ
20747	PR-E	396	Dirty Organ	6:E.Organ
20748	PR-E	397	Surf’s Up!	6:E.Organ
20749	PR-E	398	Organesque	6:E.Organ
20750	PR-E	399	pp Harmonium	7:Pipe Organ
20751	PR-E	400	PieceOfCheez	10:Clav
20752	PR-E	401	Harpsy Clav	10:Clav
20753	PR-E	402	Exotic Velo	15:Mallet
20754	PR-E	403	HolidayCheer	37:Synth Bellpad
20755	PR-E	404	Morning Lite	37:Synth Bellpad
20756	PR-E	405	Prefab Chime	14:Bell
20757	PR-E	406	Belfry Chime	14:Bell
20758	PR-E	407	Stacc.Heaven	37:Synth Bellpad
20759	PR-E	408	2.2 Bell Pad	37:Synth Bellpad
20760	PR-E	409	Far East	38:Synth PolyKey
20761	PR-E	410	Wire Pad	38:Synth PolyKey
20762	PR-E	411	PhaseBlipper	38:Synth PolyKey
20763	PR-E	412	Sweep Clav	38:Synth PolyKey
20764	PR-E	413	Glider	38:Synth PolyKey
20765	PR-E	414	Solo Steel	16:Ac.Guitar
20766	PR-E	415	DesertCrystl	16:Ac.Guitar
20767	PR-E	416	Clear Guitar	17:E.Guitar
20768	PR-E	417	Solo ST Gtr	17:E.Guitar
20769	PR-E	418	Feed Me!	18:Dist.Guitar
20770	PR-E	419	Tube Smoke	18:Dist.Guitar
20771	PR-E	420	Creamy	18:Dist.Guitar
20772	PR-E	421	Blusey OD	18:Dist.Guitar
20773	PR-E	422	Grindstone	18:Dist.Guitar
20774	PR-E	423	OD 5ths	18:Dist.Guitar
20775	PR-E	424	East Europe	22:Plucked/Stroke
20776	PR-E	425	Dulcitar	22:Plucked/Stroke
20777	PR-E	426	Atmos Harp	22:Plucked/Stroke
20778	PR-E	427	Pilgrimage	22:Plucked/Stroke
20779	PR-E	428	202 Rude Bs	21:Synth Bass
20780	PR-E	429	2 Pole Bass	21:Synth Bass
20781	PR-E	430	4 Pole Bass 2	21:Synth Bass
20782	PR-E	431	Phaser MC	21:Synth Bass
20783	PR-E	432	Miniphaser	21:Synth Bass
20784	PR-E	433	Acid TB	21:Synth Bass
20785	PR-E	434	Full Orchest	25:Orchestral
20786	PR-E	435	Str + Winds	25:Orchestral
20787	PR-E	436	Flute 2080	29:Flute
20788	PR-E	437	Scat Flute	33:Scat
20789	PR-E	438	Sax Choir	30:Sax
20790	PR-E	439	Ballad Trump	26:Solo Brass
20791	PR-E	440	Sm.Brass Grp	27:Ensemble Brass
20792	PR-E	441	Royale	27:Ensemble Brass
20793	PR-E	442	Brass Mutes	27:Ensemble Brass
20794	PR-E	443	Breathy Brs	35:Synth Brass
20795	PR-E	444	3 Osc Brass	35:Synth Brass
20796	PR-E	445	P5 Polymod	35:Synth Brass
20797	PR-E	446	Triumph Brs	35:Synth Brass
20798	PR-E	447	Techno Dream	38:Synth PolyKey
20799	PR-E	448	Organizer	38:Synth PolyKey
20800	PR-E	449	Civilization	38:Synth PolyKey
20801	PR-E	450	Mental Chord	34:Synth Lead
20802	PR-E	451	House Chord	34:Synth Lead
20803	PR-E	452	Sequalog	38:Synth PolyKey
20804	PR-E	453	Booster Bips	34:Synth Lead
20805	PR-E	454	VintagePlunk	34:Synth Lead
20806	PR-E	455	Plik-Plok	40:Synth Seq/Pop
20807	PR-E	456	RingSequence	40:Synth Seq/Pop
20808	PR-E	457	Cyber Swing	40:Synth Seq/Pop
20809	PR-E	458	Keep :-)	38:Synth PolyKey
20810	PR-E	459	Resojuice	34:Synth Lead
20811	PR-E	460	B’on d’moov!	38:Synth PolyKey
20812	PR-E	461	Dist TB-303	34:Synth Lead
20813	PR-E	462	Temple of JV	42:Pulsating
20814	PR-E	463	Planet Asia	42:Pulsating
20815	PR-E	464	Afterlife	42:Pulsating
20816	PR-E	465	Trancing Pad	42:Pulsating
20817	PR-E	466	Pulsatronic	42:Pulsating
20818	PR-E	467	Cyber Dreams	42:Pulsating
20819	PR-E	468	Warm Pipe	34:Synth Lead
20820	PR-E	469	Pure Pipe	34:Synth Lead
20821	PR-E	470	SH-2000	34:Synth Lead
20822	PR-E	471	X..? Whistle	34:Synth Lead
20823	PR-E	472	Jay Vee Solo	34:Synth Lead
20824	PR-E	473	Progresso Ld	34:Synth Lead
20825	PR-E	474	Adrenaline	34:Synth Lead
20826	PR-E	475	Enlighten	32:Vox/Choir
20827	PR-E	476	Glass Blower	37:Synth Bellpad
20828	PR-E	477	Earth Blow	36:Synth Pad/Str
20829	PR-E	478	JX SqrCarpet	36:Synth Pad/Str
20830	PR-E	479	Dimensional	36:Synth Pad/Str
20831	PR-E	480	Jupiterings	36:Synth Pad/Str
20832	PR-E	481	Analog Drama	36:Synth Pad/Str
20833	PR-E	482	Rich Dynapad	36:Synth Pad/Str
20834	PR-E	483	Silky Way	36:Synth Pad/Str
20835	PR-E	484	Gluey Pad	36:Synth Pad/Str
20836	PR-E	485	BandPass Mod	36:Synth Pad/Str
20837	PR-E	486	Soundtraque	36:Synth Pad/Str
20838	PR-E	487	Translucence	36:Synth Pad/Str
20839	PR-E	488	Darkshine	36:Synth Pad/Str
20840	PR-E	489	D’light	37:Synth Bellpad
20841	PR-E	490	December Sky	36:Synth Pad/Str
20842	PR-E	491	Octapad	36:Synth Pad/Str
20843	PR-E	492	JUNO Power!	36:Synth Pad/Str
20844	PR-E	493	Spectrum Mod	36:Synth Pad/Str
20845	PR-E	494	Stringsheen	36:Synth Pad/Str
20846	PR-E	495	GR500 TmpDly	36:Synth Pad/Str
20847	PR-E	496	Mod DirtyWav	36:Synth Pad/Str
20848	PR-E	497	Silicon Str	36:Synth Pad/Str
20849	PR-E	498	D50FantaPerc	36:Synth Pad/Str
20850	PR-E	499	Rotodreams	36:Synth Pad/Str
20851	PR-E	500	Blue Notes	30:Sax
20852	PR-E	501	RiversOfTime	39:Synth FX
20853	PR-E	502	Phobos	39:Synth FX
20854	PR-E	503	2080	39:Synth FX
20855	PR-E	504	Unearthly	39:Synth FX
20856	PR-E	505	Glistening	39:Synth FX
20857	PR-E	506	Sci-Fi Str	39:Synth FX
20858	PR-E	507	Shadows	39:Synth FX
20859	PR-E	508	Helium Queen	39:Synth FX
20860	PR-E	509	Sci-Fi FX x4	39:Synth FX
20861	PR-E	510	Perky Noize	47:Percussion
20862	PR-E	511	Droplet	45:Sound FX
20863	PR-E	512	Rain Forest	45:Sound FX
20992	PR-E	513	Grand XV	1:Ac.Piano
20993	PR-E	514	Contemplate	1:Ac.Piano
20994	PR-E	515	Rock Piano	1:Ac.Piano
20995	PR-E	516	RockPiano Ch	1:Ac.Piano
20996	PR-E	517	Pianomonics	1:Ac.Piano
20997	PR-E	518	Piano+SftPad	1:Ac.Piano
20998	PR-E	519	WarmVoxPiano	1:Ac.Piano
20999	PR-E	520	Y2K Concerto	1:Ac.Piano
21000	PR-E	521	Piano+AirPad	1:Ac.Piano
21001	PR-E	522	ChoraLeader	1:Ac.Piano
21002	PR-E	523	SparklePiano	5:E.Piano2
21003	PR-E	524	Retro EP	4:E.Piano1
21004	PR-E	525	Fat EP	4:E.Piano1
21005	PR-E	526	EP Trem	4:E.Piano1
21006	PR-E	527	Phaser Dyno	4:E.Piano1
21007	PR-E	528	Hit EP	4:E.Piano1
21008	PR-E	529	Sweet Tynes	4:E.Piano1
21009	PR-E	530	Pluk EP	5:E.Piano2
21010	PR-E	531	EP Trip	5:E.Piano2
21011	PR-E	532	Ambi EP	4:E.Piano1
21012	PR-E	533	Rholitzer	4:E.Piano1
21013	PR-E	534	Wurlie	4:E.Piano1
21014	PR-E	535	FM Delight	5:E.Piano2
21015	PR-E	536	Cutter Clav	10:Clav
21016	PR-E	537	Mute Clav D6	10:Clav
21017	PR-E	538	PhazeWahClav	10:Clav
21018	PR-E	539	St.Harpsichd	9:Harpsichord
21019	PR-E	540	3PartInventn	9:Harpsichord
21020	PR-E	541	Soft Perky	6:E.Organ
21021	PR-E	542	Fullness	6:E.Organ
21022	PR-E	543	Paleface 1	6:E.Organ
21023	PR-E	544	Paleface 2	6:E.Organ
21024	PR-E	545	Soft B	6:E.Organ
21025	PR-E	546	British B	6:E.Organ
21026	PR-E	547	Rocker Org	6:E.Organ
21027	PR-E	548	Split B	6:E.Organ
21028	PR-E	549	PercInterval	6:E.Organ
21029	PR-E	550	Happy 60s	6:E.Organ
21030	PR-E	551	96 Years	6:E.Organ
21031	PR-E	552	Glory Us Rok	6:E.Organ
21032	PR-E	553	Church Harmn	7:Pipe Organ
21033	PR-E	554	Cathdr Harmn	7:Pipe Organ
21034	PR-E	555	Morph Pad	36:Synth Pad/Str
21035	PR-E	556	Air Pad	36:Synth Pad/Str
21036	PR-E	557	Soft Padding	36:Synth Pad/Str
21037	PR-E	558	Warmth Pad	36:Synth Pad/Str
21038	PR-E	559	ClassicJPpad	36:Synth Pad/Str
21039	PR-E	560	Jupiter Str	36:Synth Pad/Str
21040	PR-E	561	Fat Pad	36:Synth Pad/Str
21041	PR-E	562	GR700 Pad	36:Synth Pad/Str
21042	PR-E	563	Paradise	37:Synth Bellpad
21043	PR-E	564	Moonchimes	37:Synth Bellpad
21044	PR-E	565	SusPed Swap	36:Synth Pad/Str
21045	PR-E	566	PhasingPad	36:Synth Pad/Str
21046	PR-E	567	Ethereal Str	36:Synth Pad/Str
21047	PR-E	568	Velcropad	36:Synth Pad/Str
21048	PR-E	569	NothrnLights	36:Synth Pad/Str
21049	PR-E	570	Sun Dive	36:Synth Pad/Str
21050	PR-E	571	Brite Vox 1	32:Vox/Choir
21051	PR-E	572	Brite Vox 2	32:Vox/Choir
21052	PR-E	573	Ooh)Aah Mod	32:Vox/Choir
21053	PR-E	574	Vocals: Ooh	32:Vox/Choir
21054	PR-E	575	Vocals: Scat	33:Scat
21055	PR-E	576	Vocals: Boys	32:Vox/Choir
21056	PR-E	577	St. Choir	32:Vox/Choir
21057	PR-E	578	SampleThe80s	32:Vox/Choir
21058	PR-E	579	Sacred Tree	32:Vox/Choir
21059	PR-E	580	VP330 OctEko	32:Vox/Choir
21060	PR-E	581	XV Strings	
21061	PR-E	582	Fat Strings	
21062	PR-E	583	Dolce p/m/f	
21063	PR-E	584	Sad Strings	
21064	PR-E	585	Lush Strings	
21065	PR-E	586	Strings4Film	
21066	PR-E	587	Marcato Str	
21067	PR-E	588	End Titles	
21068	PR-E	589	ChmbrQuartet	
21069	PR-E	590	ChamberSect.	
21070	PR-E	591	FullChmbrStr	
21071	PR-E	592	Tape Strings	
21072	PR-E	593	Henry VIII	25:Orchestral
21073	PR-E	594	Prelude	25:Orchestral
21074	PR-E	595	Str&Brs Orch	25:Orchestral
21075	PR-E	596	Hornz	25:Orchestral
21076	PR-E	597	TudorFanfare	25:Orchestral
21077	PR-E	598	ChamberPlyrs	25:Orchestral
21078	PR-E	599	Flute/Clari	28:Wind
21079	PR-E	600	Orch Reeds	28:Wind
21080	PR-E	601	Dual Flutes	29:Flute
21081	PR-E	602	Jazzer Flute	29:Flute
21082	PR-E	603	LegatoBamboo	29:Flute
21083	PR-E	604	Ambience Flt	29:Flute
21084	PR-E	605	The Andes	29:Flute
21085	PR-E	606	Deja Vlute	29:Flute
21086	PR-E	607	Simply Brass	27:Ensemble Brass
21087	PR-E	608	FullSt Brass	27:Ensemble Brass
21088	PR-E	609	Dragnet	27:Ensemble Brass
21089	PR-E	610	NewR&RBrass	27:Ensemble Brass
21090	PR-E	611	Tower Trumps	27:Ensemble Brass
21091	PR-E	612	BigBrassBand	27:Ensemble Brass
21092	PR-E	613	Lil’BigHornz	27:Ensemble Brass
21093	PR-E	614	VoyagerBrass	27:Ensemble Brass
21094	PR-E	615	Symph Horns	27:Ensemble Brass
21095	PR-E	616	Trombone Atm	26:Solo Brass
21096	PR-E	617	XV Trombone	26:Solo Brass
21097	PR-E	618	XV Trumpet	26:Solo Brass
21098	PR-E	619	JupiterHorns	35:Synth Brass
21099	PR-E	620	Solo SoprSax	30:Sax
21100	PR-E	621	Solo AltoSax	30:Sax
21101	PR-E	622	XV DynoTenor	30:Sax
21102	PR-E	623	Honker Bari	30:Sax
21103	PR-E	624	Full Saxz	30:Sax
21104	PR-E	625	Soaring Hrns	35:Synth Brass
21105	PR-E	626	Glass Orbit	37:Synth Bellpad
21106	PR-E	627	5th Atm /Aft	36:Synth Pad/Str
21107	PR-E	628	Lo-fi Sweep	36:Synth Pad/Str
21108	PR-E	629	Modular Life	36:Synth Pad/Str
21109	PR-E	630	Oscillations	38:Synth PolyKey
21110	PR-E	631	Combing	36:Synth Pad/Str
21111	PR-E	632	Rolling 5ths	36:Synth Pad/Str
21112	PR-E	633	Analogue Str	36:Synth Pad/Str
21113	PR-E	634	Lunar Strngs	36:Synth Pad/Str
21114	PR-E	635	BPFsweep Mod	38:Synth PolyKey
21115	PR-E	636	Queen V	38:Synth PolyKey
21116	PR-E	637	SkinnyBounce	38:Synth PolyKey
21117	PR-E	638	SquareBounce	38:Synth PolyKey
21118	PR-E	639	Galactic	38:Synth PolyKey
21119	PR-E	640	Powerwiggle	38:Synth PolyKey
21248	PR-E	641	80s Retrosyn	38:Synth PolyKey
21249	PR-E	642	Power Stack	38:Synth PolyKey
21250	PR-E	643	Don’t Jump	38:Synth PolyKey
21251	PR-E	644	Big Bubbles	38:Synth PolyKey
21252	PR-E	645	X-mod Sweep	38:Synth PolyKey
21253	PR-E	646	Bag O’ Bones	38:Synth PolyKey
21254	PR-E	647	AirSoThin	38:Synth PolyKey
21255	PR-E	648	Analogical	38:Synth PolyKey
21256	PR-E	649	Waspy Pulse	38:Synth PolyKey
21257	PR-E	650	Soaring Saws	34:Synth Lead
21258	PR-E	651	Square Roots	34:Synth Lead
21259	PR-E	652	BOG	34:Synth Lead
21260	PR-E	653	Talking Box	34:Synth Lead
21261	PR-E	654	Retro Lead	34:Synth Lead
21262	PR-E	655	LivingInSync	34:Synth Lead
21263	PR-E	656	Leads United	34:Synth Lead
21264	PR-E	657	Dirty Sync	34:Synth Lead
21265	PR-E	658	DistortaSync	34:Synth Lead
21266	PR-E	659	Blistering	34:Synth Lead
21267	PR-E	660	Guttural	34:Synth Lead
21268	PR-E	661	Flyin’ High	34:Synth Lead
21269	PR-E	662	Soft Tooth	34:Synth Lead
21270	PR-E	663	Soaring Sqr	34:Synth Lead
21271	PR-E	664	Soaring Sync	34:Synth Lead
21272	PR-E	665	Nasal Spray	34:Synth Lead
21273	PR-E	666	Lamb Lead	34:Synth Lead
21274	PR-E	667	Creamer	34:Synth Lead
21275	PR-E	668	Sine System	34:Synth Lead
21276	PR-E	669	Soft Nylon	16:Ac.Guitar
21277	PR-E	670	Nylozzicato	16:Ac.Guitar
21278	PR-E	671	Mutezzicato	16:Ac.Guitar
21279	PR-E	672	Hybrid Nylon	16:Ac.Guitar
21280	PR-E	673	XV SteelGt 1	16:Ac.Guitar
21281	PR-E	674	XV SteelGt 2	16:Ac.Guitar
21282	PR-E	675	Comp’Steel	16:Ac.Guitar
21283	PR-E	676	Double Steel	16:Ac.Guitar
21284	PR-E	677	Folk Guitar	16:Ac.Guitar
21285	PR-E	678	SpanishNight	16:Ac.Guitar
21286	PR-E	679	Plug n’ Play	17:E.Guitar
21287	PR-E	680	Fab 4 Guitar	17:E.Guitar
21288	PR-E	681	Searing Lead	18:Dist.Guitar
21289	PR-E	682	Punker	18:Dist.Guitar
21290	PR-E	683	LouderPlease	18:Dist.Guitar
21291	PR-E	684	XV Upright	19:Ac.Bass
21292	PR-E	685	XV Ac.Bass	19:Ac.Bass
21293	PR-E	686	LookMaNoFret	20:E.Bass
21294	PR-E	687	XV Fretless	20:E.Bass
21295	PR-E	688	Basic F’less	20:E.Bass
21296	PR-E	689	8-str F’less	20:E.Bass
21297	PR-E	690	Tap Bass	20:E.Bass
21298	PR-E	691	Pop Bass	20:E.Bass
21299	PR-E	692	P.Bs Chorus	20:E.Bass
21300	PR-E	693	TremCho Bs	20:E.Bass
21301	PR-E	694	Creamy Bass	21:Synth Bass
21302	PR-E	695	Buster Bass	21:Synth Bass
21303	PR-E	696	TB Squelch	21:Synth Bass
21304	PR-E	697	Ticker Bass	21:Synth Bass
21305	PR-E	698	Muscle Bass	21:Synth Bass
21306	PR-E	699	Grounded Bs	21:Synth Bass
21307	PR-E	700	West End Bs	21:Synth Bass
21308	PR-E	701	Snap Bass	21:Synth Bass
21309	PR-E	702	700 Bassboy	21:Synth Bass
21310	PR-E	703	8VCO MonoSyn	21:Synth Bass
21311	PR-E	704	ResoMoist Bs	21:Synth Bass
21312	PR-E	705	Kickin’ Bass	21:Synth Bass
21313	PR-E	706	Sub Zero	21:Synth Bass
21314	PR-E	707	Liquid Bass	21:Synth Bass
21315	PR-E	708	Hefty Bass	21:Synth Bass
21316	PR-E	709	Severe Ow Bs	21:Synth Bass
21317	PR-E	710	Chime Bells	14:Bell
21318	PR-E	711	Celestabox	11:Celesta
21319	PR-E	712	Brass Tubes	26:Solo Brass
21320	PR-E	713	Dreams East	38:Synth PolyKey
21321	PR-E	714	Synergistic	38:Synth PolyKey
21322	PR-E	715	Andreas Cave	22:Plucked/Stroke
21323	PR-E	716	AmbiPizza	22:Plucked/Stroke
21324	PR-E	717	Voxy Nylon	22:Plucked/Stroke
21325	PR-E	718	EastrnEurope	22:Plucked/Stroke
21326	PR-E	719	Celtic Harp	22:Plucked/Stroke
21327	PR-E	720	Reso Sitar	22:Plucked/Stroke
21328	PR-E	721	The Ganges	22:Plucked/Stroke
21329	PR-E	722	MountainFolk	22:Plucked/Stroke
21330	PR-E	723	Byzantine	22:Plucked/Stroke
21331	PR-E	724	AsiaPlectrum	22:Plucked/Stroke
21332	PR-E	725	VelHarp)Harm	22:Plucked/Stroke
21333	PR-E	726	Pluckaphone	22:Plucked/Stroke
21334	PR-E	727	Slap Timps	47:Percussion
21335	PR-E	728	Suite Combo	32:Vox/Choir
21336	PR-E	729	Jet Voxs	32:Vox/Choir
21337	PR-E	730	Dirty Hit	44:Hit
21338	PR-E	731	MOVE!	44:Hit
21339	PR-E	732	Reel Slam	44:Hit
21340	PR-E	733	OffTheRecord	44:Hit
21341	PR-E	734	2ndRateChord	34:Synth Lead
21342	PR-E	735	RageInYouth	34:Synth Lead
21343	PR-E	736	MinorIncidnt	34:Synth Lead
21344	PR-E	737	Phunky DC	34:Synth Lead
21345	PR-E	738	Agent X	34:Synth Lead
21346	PR-E	739	Winky	40:Synth Seq/Pop
21347	PR-E	740	Looney 2nz	34:Synth Lead
21348	PR-E	741	Shortrave	38:Synth PolyKey
21349	PR-E	742	DeeperBeeper	34:Synth Lead
21350	PR-E	743	Percolator	38:Synth PolyKey
21351	PR-E	744	Filter Morph	38:Synth PolyKey
21352	PR-E	745	Choir Bounce	38:Synth PolyKey
21353	PR-E	746	Rippling	42:Pulsating
21354	PR-E	747	SteppingPhsr	42:Pulsating
21355	PR-E	748	Trance Fair	42:Pulsating
21356	PR-E	749	GermanBounce	42:Pulsating
21357	PR-E	750	Acid JaZZ	42:Pulsating                                                             24:Ensemble
21358	PR-E	751	Cutter>ModWh	42:Pulsating                                                                Strings
21359	PR-E	752	Blades	42:Pulsating                                                             24:Ensemble
21360	PR-E	753	Mad Bender	42:Pulsating
21361	PR-E	754	Shapeshifter	39:Synth FX
21362	PR-E	755	ForestMoon	39:Synth FX
21363	PR-E	756	Predator 2	39:Synth FX
21364	PR-E	757	Dark Side	39:Synth FX
21365	PR-E	758	The Beast	39:Synth FX
21366	PR-E	759	X-mod Reso	39:Synth FX
21367	PR-E	760	Planet Meta	39:Synth FX
21368	PR-E	761	Nexus	39:Synth FX
21369	PR-E	762	Halographix	39:Synth FX
21370	PR-E	763	Moon Rise	39:Synth FX
21371	PR-E	764	Gruvacious	39:Synth FX
21372	PR-E	765	Windy Dunes	39:Synth FX
21373	PR-E	766	Ice Blasts	39:Synth FX
21374	PR-E	767	Ringy Thingy	39:Synth FX
21375	PR-E	768	Atmospherics	39:Synth FX
21504	PR-E	769	Power Octs	1:Ac.Piano
21505	PR-E	770	WaterPiano2	2:Pop Piano
21506	PR-E	771	Swimming EP	5:E.Piano2
21507	PR-E	772	XV Crystal	5:E.Piano2
21508	PR-E	773	Cold Roadz	5:E.Piano2
21509	PR-E	774	Back EP	4:E.Piano1
21510	PR-E	775	Amped Wurlie	4:E.Piano1
21511	PR-E	776	Dirty Wurlie	4:E.Piano1
21512	PR-E	777	Musicbox XV	14:Bell
21513	PR-E	778	Klubb Organ	6:E.Organ
21514	PR-E	779	Drew’s Bee	6:E.Organ
21515	PR-E	780	Velvet Organ	6:E.Organ
21516	PR-E	781	Distorted B	6:E.Organ
21517	PR-E	782	Radikal B	6:E.Organ
21518	PR-E	783	Boogie Organ	6:E.Organ
21519	PR-E	784	Mood Ringz	42:Pulsating
21520	PR-E	785	Wedo-Wodo	42:Pulsating
21521	PR-E	786	S.O.S.trings	42:Pulsating
21522	PR-E	787	Syncronicity	42:Pulsating
21523	PR-E	788	DanceMachina	42:Pulsating
21524	PR-E	789	Vox Chopper	42:Pulsating
21525	PR-E	790	SlicingSyVox	42:Pulsating
21526	PR-E	791	PressureDome	42:Pulsating
21527	PR-E	792	Quasar/Aft	42:Pulsating
21528	PR-E	793	Ionizer	42:Pulsating
21529	PR-E	794	MilleniumStr	42:Pulsating
21530	PR-E	795	Bounce Baby!	42:Pulsating
21531	PR-E	796	Bounce Daddy	42:Pulsating
21532	PR-E	797	Bounce Mama!	42:Pulsating
21533	PR-E	798	Bounce Noize	42:Pulsating
21534	PR-E	799	What a Gate!	42:Pulsating
21535	PR-E	800	Mini Sequenz	42:Pulsating
21536	PR-E	801	Slice & Dice	42:Pulsating
21537	PR-E	802	BrushingSaw1	42:Pulsating
21538	PR-E	803	BrushingSaw2	42:Pulsating
21539	PR-E	804	Cultivate	42:Pulsating
21540	PR-E	805	5080 Random	42:Pulsating
21541	PR-E	806	XV Stepping	36:Synth Pad/Str
21542	PR-E	807	India Garden	36:Synth Pad/Str
21543	PR-E	808	Belly Pad	37:Synth Bellpad
21544	PR-E	809	Spectre	37:Synth Bellpad
21545	PR-E	810	SoaringHrns2	35:Synth Brass
21546	PR-E	811	Sabbath Day	36:Synth Pad/Str
21547	PR-E	812	XV BlowPad	36:Synth Pad/Str
21548	PR-E	813	White Arcade	36:Synth Pad/Str
21549	PR-E	814	Borealis	36:Synth Pad/Str
